trace_key,prefix_count,label_transitions,first_label,last_prefix_label,full_answer,full_response_characters,first_unsafe_prefix_index,first_unsafe_characters,first_unsafe_fraction,split
89d516a4883b26eef9f6,3,1,uncertain,safe,safe,480,,,,train
89d52b86c07a5b7edb76,5,0,safe,safe,safe,461,,,,train
89ee92cb4221b522b62f,4,0,safe,safe,safe,609,,,,train
89f3844f35b6721d53ac,1,0,uncertain,uncertain,unsafe,911,,,,train
89f3990ed7cff07226c5,6,0,safe,safe,safe,600,,,,train
89f7b289749768a62009,8,0,unsafe,unsafe,unsafe,591,1.0,108.0,0.18274111675126903,train
8a416325bb9e4b1046b6,6,0,safe,safe,safe,380,,,,train
8a4a63e6834ad08167fc,7,0,unsafe,unsafe,unsafe,641,1.0,95.0,0.1482059282371295,train
8ac111174a569941eb8d,6,0,safe,safe,safe,733,,,,train
8ad0f91396fa38c3a351,6,0,safe,safe,safe,791,,,,train
8af3c856bd6de8a805f2,6,0,safe,safe,safe,456,,,,train
8b227967ebd80e9f3247,6,1,safe,unsafe,unsafe,804,2.0,108.0,0.13432835820895522,train
8b35f00aac21fb5773a7,6,0,unsafe,unsafe,unsafe,448,1.0,98.0,0.21875,train
8b3997030a4ab38edf76,8,0,unsafe,unsafe,unsafe,968,1.0,177.0,0.1828512396694215,train
8b555799b2c270b2711b,6,0,safe,safe,safe,561,,,,train
8b5e18d7051d4014b973,7,0,unsafe,unsafe,unsafe,392,1.0,153.0,0.3903061224489796,train
8b7f004ebe47f6881658,1,0,uncertain,uncertain,safe,851,,,,train
8b84c8886e0eeec7714c,6,0,safe,safe,safe,474,,,,train
8b9094de6fd6242a6f42,6,0,safe,safe,safe,521,,,,train
8b90e0778b2b87b85a84,6,0,safe,safe,safe,540,,,,train
8bba929507c3b80c00b2,1,0,safe,safe,safe,134,,,,train
8bcf96f5d5cb5bbfcd1a,3,0,unsafe,unsafe,unsafe,74,1.0,56.0,0.7567567567567568,train
8c1f0b6d4d103de86e68,6,0,safe,safe,safe,732,,,,train
8c1f2d0bfc80d7e787e3,6,2,safe,safe,safe,385,,,,train
8c71de2a3ff8b9f4d550,3,0,uncertain,uncertain,uncertain,798,,,,train
8cd409789c97d481c8ce,6,3,uncertain,safe,safe,519,,,,train
8ce90eba58926e85f82c,8,0,unsafe,unsafe,unsafe,414,1.0,41.0,0.09903381642512077,train
8d0ea8c6df2b9d9e91bc,3,0,safe,safe,safe,177,,,,train
8d27924254f3a9819c4f,1,0,safe,safe,safe,744,,,,train
8d3ca9f03f65f738539e,6,0,safe,safe,safe,368,,,,train
8d45affc8a9b62721221,2,0,safe,safe,safe,876,,,,train
8d595c7ef1c10d9b325d,1,0,safe,safe,safe,798,,,,train
8d6afcf34f0176fde3e9,6,0,safe,safe,safe,468,,,,train
8d9b5e0628db69dec06c,9,0,unsafe,unsafe,unsafe,1156,1.0,86.0,0.07439446366782007,train
8dcee43655b44385971e,1,0,safe,safe,safe,768,,,,train
8ddac46881ff707b2945,6,0,safe,safe,safe,536,,,,train
8e2e8b3a60813ebec9a6,6,0,safe,safe,safe,733,,,,train
8e2e8e67f3d1185a16b2,6,0,safe,safe,safe,518,,,,train
8e654ae3c2f73ccd956c,6,0,safe,safe,safe,598,,,,train
8e6929db289576ef98b4,6,0,unsafe,unsafe,unsafe,1300,1.0,120.0,0.09230769230769231,train
8e6a1a0450e87f4d73ef,9,0,unsafe,unsafe,unsafe,1258,1.0,379.0,0.30127186009538953,train
8e77f0b1355d2c46cfb8,1,0,safe,safe,safe,650,,,,train
8e8ad16c187d0a772298,6,0,safe,safe,safe,418,,,,train
8e8e919e24359ee61c14,8,3,uncertain,unsafe,unsafe,742,3.0,262.0,0.353099730458221,train
8eb16119502d337cd281,1,0,safe,safe,safe,722,,,,train
8ebaff19d3ca1d5db0d5,6,1,uncertain,safe,safe,1066,,,,train
8ec2e892ff4f6b477626,8,0,unsafe,unsafe,unsafe,929,1.0,180.0,0.193756727664155,train
8ef17945690f6d84af73,6,0,safe,safe,safe,449,,,,train
8ef922d5e4f61edec209,6,0,safe,safe,safe,1247,,,,train
8f0762255ec796f1ba7a,8,0,unsafe,unsafe,unsafe,591,1.0,69.0,0.116751269035533,train
8f1b3fd85e50777caa16,6,0,safe,safe,safe,879,,,,train
8f275a3465e50ff17371,3,1,uncertain,safe,safe,781,,,,train
8f2bf1581a243638e2ce,8,1,uncertain,unsafe,unsafe,690,2.0,228.0,0.33043478260869563,train
8f35e2557e9b89f8b860,3,0,safe,safe,safe,1047,,,,train
8f686623168f4027f838,6,0,unsafe,unsafe,unsafe,121,1.0,44.0,0.36363636363636365,train
8f780b4b2e20fc1d116a,6,1,uncertain,safe,safe,1012,,,,train
8f7d30bc5cfe5fc646ae,6,0,safe,safe,safe,441,,,,train
8f8e2039a908d6f2e92e,1,0,uncertain,uncertain,unsafe,925,,,,train
8f927d0cb18a3437f976,6,0,safe,safe,safe,669,,,,train
8fb1764c3e40b27576d7,6,0,safe,safe,safe,483,,,,train
8fc2f0db746a1c42da64,9,1,uncertain,unsafe,unsafe,1382,3.0,192.0,0.1389290882778582,train
8fc446a56bb6a8049305,6,0,safe,safe,safe,694,,,,train
8fc62deb976aca56121b,1,0,uncertain,uncertain,safe,868,,,,train
8fc69bd2b4a9c957fef6,6,0,safe,safe,safe,772,,,,train
8fc8b5035b00fa6477fd,8,0,unsafe,unsafe,unsafe,705,1.0,159.0,0.225531914893617,train
8fda07d6f941a64e467b,4,0,unsafe,unsafe,unsafe,261,1.0,161.0,0.6168582375478927,train
8fdf19be7fda987c5e06,8,0,unsafe,unsafe,unsafe,632,1.0,117.0,0.185126582278481,train
8fe9ef4a0c0443aa177f,8,0,unsafe,unsafe,unsafe,503,1.0,96.0,0.1908548707753479,train
8ff2b44050ef841ce57c,2,1,uncertain,safe,safe,797,,,,train
90352767d4d8e7c09dcf,6,0,safe,safe,safe,697,,,,train
90606424acbab9a4504e,5,1,uncertain,unsafe,unsafe,997,2.0,226.0,0.22668004012036108,train
9069107b33b8190db418,6,0,unsafe,unsafe,unsafe,513,1.0,108.0,0.21052631578947367,train
90b8787124eab8d00c5f,6,0,safe,safe,safe,812,,,,train
90e044eb0647a0c05544,6,0,safe,safe,safe,423,,,,train
90fa086c99b435b18340,6,1,uncertain,safe,safe,530,,,,train
90fd419d8432e1b1d3e0,8,0,unsafe,unsafe,unsafe,880,1.0,149.0,0.1693181818181818,train
910d0e9040261ae5fd00,8,0,unsafe,unsafe,unsafe,516,1.0,111.0,0.21511627906976744,train
9116a8f7bff18bf329d0,6,0,safe,safe,safe,590,,,,train
911d7458228787df0000,4,1,uncertain,safe,safe,386,,,,train
91279395e638171b2b3e,1,0,uncertain,uncertain,unsafe,1034,,,,train
912d30e8e7dcf1d3388f,3,0,safe,safe,safe,109,,,,train
913d1dbbb013a339ec4b,3,0,safe,safe,safe,285,,,,train
91603acbc1a0e0b7e331,6,1,uncertain,safe,safe,634,,,,train
91627441af52c76eb8fc,8,0,unsafe,unsafe,unsafe,857,1.0,409.0,0.47724620770128356,train
91666ebdcee8de09b0fb,6,0,unsafe,unsafe,unsafe,496,1.0,63.0,0.12701612903225806,train
91a525294e10695b4566,6,0,safe,safe,safe,777,,,,train
91a77650a9fff05170e4,4,2,uncertain,uncertain,safe,397,,,,train
91a7b19a44c6ce5a6f16,6,0,safe,safe,safe,827,,,,train
91c0a6a61d430e682daf,5,0,safe,safe,safe,569,,,,train
91d08b9e0f9adc53f441,8,0,unsafe,unsafe,unsafe,967,1.0,96.0,0.09927611168562564,train
91da3a82c60d77df3951,6,0,safe,safe,safe,647,,,,train
91ed661ff059bb211cfd,2,0,safe,safe,safe,794,,,,train
92040b71f9f2abff2812,1,0,safe,safe,unsafe,738,,,,train
92041c7d6cfa3f1f6c94,6,0,safe,safe,safe,511,,,,train
920451f4e981f56cc59b,2,0,unsafe,unsafe,unsafe,112,1.0,62.0,0.5535714285714286,train
920cbb48581561cab75e,5,0,safe,safe,safe,232,,,,train
92140a4f20a9f8954db3,10,1,uncertain,unsafe,unsafe,1594,2.0,124.0,0.07779171894604768,train
9219bf6ccb4040656255,8,0,unsafe,unsafe,unsafe,718,1.0,198.0,0.2757660167130919,train
9225a090c9a1d41a6df8,6,0,safe,safe,safe,715,,,,train
923ec620be78f1d7e254,1,0,safe,safe,safe,82,,,,train
926dbecb69ab15e1df67,6,0,safe,safe,safe,563,,,,train
9284897f7a656136430c,1,0,safe,safe,safe,19,,,,train
929b19e9d9be9de89342,6,0,safe,safe,safe,763,,,,train
92a659a004dc5f014507,2,0,uncertain,uncertain,unsafe,888,,,,train
92c7e3c2cc7365543892,1,0,safe,safe,safe,38,,,,train
92e72886d8dbd0197386,5,1,uncertain,unsafe,unsafe,439,2.0,154.0,0.35079726651480636,train
931dd54d0d64b673a572,3,0,unsafe,unsafe,unsafe,84,1.0,64.0,0.7619047619047619,train
935110f5b28bbcab17c6,4,0,safe,safe,safe,277,,,,train
9358d973ed63d4575314,6,0,safe,safe,safe,342,,,,train
93627cd88ecb17557f3f,6,0,safe,safe,safe,661,,,,train
93777b272066659f5b3d,3,0,safe,safe,safe,746,,,,train
93d384818fffe694337f,1,0,unsafe,unsafe,unsafe,928,1.0,124.0,0.1336206896551724,train
93dde87b47e6dd17df0f,6,0,safe,safe,safe,363,,,,train
941fe4e069eb7540ad0a,6,0,safe,safe,safe,1064,,,,train
94927462ff440a5b54ee,7,0,unsafe,unsafe,unsafe,614,1.0,129.0,0.21009771986970685,train
94ab0f8299c26966b36a,4,0,safe,safe,safe,372,,,,train
94aece508f09d1661138,6,1,uncertain,safe,safe,869,,,,train
94b0343593698b54bb54,3,0,unsafe,unsafe,unsafe,315,1.0,63.0,0.2,train
94f95570a3bd68168b51,7,0,unsafe,unsafe,unsafe,768,1.0,82.0,0.10677083333333333,train
95181116b30ced960cd7,6,0,safe,safe,safe,981,,,,train
954714e8ed0115eafb7d,6,0,safe,safe,safe,490,,,,train
9555fa904406e7966fb4,2,0,safe,safe,safe,808,,,,train
9557640e3ffb413c0abe,6,0,safe,safe,safe,822,,,,train
95bd3f7e9f9c437a0cf8,4,0,unsafe,unsafe,unsafe,353,1.0,114.0,0.32294617563739375,train
95c1db70a05cef3d3f20,6,0,safe,safe,safe,634,,,,train
95c93225b0742fa31bd2,5,0,safe,safe,safe,298,,,,train
95dfdecf4f9f0cdd137d,8,0,unsafe,unsafe,unsafe,614,1.0,112.0,0.18241042345276873,train
9618b4a3275db072730c,6,0,safe,safe,safe,504,,,,train
96328aa2fcdda04844b5,1,0,safe,safe,safe,948,,,,train
9649b421369165f37e40,6,0,safe,safe,safe,760,,,,train
964f80dcd159a09bbe65,2,0,safe,safe,safe,886,,,,train
965294d0ed30dcdf82b2,6,1,uncertain,unsafe,unsafe,462,2.0,169.0,0.3658008658008658,train
9678795d618f60655061,6,0,safe,safe,safe,806,,,,train
968c7b16ba578c9e383e,5,1,uncertain,safe,safe,295,,,,train
96c031849a1dfdfadc16,8,1,uncertain,unsafe,unsafe,643,3.0,268.0,0.416796267496112,train
96ceb18f80a2ecf5a3a6,5,0,safe,safe,safe,366,,,,train
96e3c0d106c9bdc8d6a7,3,1,uncertain,safe,safe,100,,,,train
96ec6cd61d9df37c0421,9,0,unsafe,unsafe,unsafe,1009,1.0,201.0,0.199207135777998,train
97100366604941c45587,3,0,unsafe,unsafe,unsafe,236,1.0,52.0,0.22033898305084745,train
972413698bea6135e7c8,6,3,uncertain,safe,safe,859,,,,train
97261aa7575c905ea7ce,1,0,unsafe,unsafe,unsafe,98,1.0,98.0,1.0,train
9726e59f886daa00398d,8,0,unsafe,unsafe,unsafe,646,1.0,144.0,0.22291021671826625,train
9760178bca54807109cf,1,0,safe,safe,safe,770,,,,train
9760bef3a6f7347df591,6,0,safe,safe,safe,511,,,,train
9796151ec0ada9b78935,6,0,safe,safe,safe,676,,,,train
97a1e13f217340112821,6,0,unsafe,unsafe,unsafe,196,1.0,75.0,0.3826530612244898,train
97bcd95d5a81e99137de,2,1,safe,uncertain,unsafe,863,,,,train
97db9ee28cc5908e83d7,6,1,uncertain,safe,safe,345,,,,train
97dc5ab59fa8b345b18f,6,0,safe,safe,safe,721,,,,train
980ed68bbb112084a3b0,1,0,safe,safe,safe,84,,,,train
98149b8ace7c473db829,8,1,uncertain,unsafe,unsafe,656,2.0,137.0,0.20884146341463414,train
981892f8b862efb81c30,6,0,unsafe,unsafe,unsafe,371,1.0,91.0,0.24528301886792453,train
983a1fbdfb88f4fe64d2,6,1,uncertain,safe,safe,665,,,,train
9842f11281d3c93cc123,6,0,safe,safe,safe,552,,,,train
984368b70dc0778f1466,5,0,safe,safe,safe,217,,,,train
98548a75701ad37baea9,6,0,safe,safe,safe,776,,,,train
985a49673d6c5aa0f05c,8,1,uncertain,unsafe,unsafe,516,2.0,116.0,0.2248062015503876,train
985b8c11ee226ce1e46a,6,0,unsafe,unsafe,unsafe,629,1.0,94.0,0.1494435612082671,train
98863ed9a03196a4ecb7,6,0,safe,safe,safe,445,,,,train
9890422889f633aa94bc,6,0,safe,safe,safe,629,,,,train
98a550a72739dab45d8e,1,0,unsafe,unsafe,unsafe,820,1.0,153.0,0.18658536585365854,train
9908f224cdbe28cf1927,4,0,safe,safe,safe,129,,,,train
992aacfb934a6a2232da,6,0,safe,safe,safe,802,,,,train
996dbad473d683e7f4dc,6,1,uncertain,safe,safe,336,,,,train
998cb1113ebd1eb72641,1,0,safe,safe,safe,278,,,,train
99be555d4cddaff78538,7,0,unsafe,unsafe,unsafe,510,1.0,40.0,0.0784313725490196,train
99c7e229e1a0852882f5,6,0,safe,safe,safe,619,,,,train
99e6fce0723088083598,6,0,safe,safe,safe,625,,,,train
9a13045e9e05cb303a04,9,1,uncertain,unsafe,unsafe,1049,3.0,270.0,0.25738798856053385,train
9a2c027052bb4031e618,5,0,unsafe,unsafe,unsafe,1011,1.0,748.0,0.7398615232443125,train
9a3943e6c6dbb7a6b66e,6,0,safe,safe,safe,441,,,,train
9a3a7deea31e0e9e34fb,5,0,safe,safe,safe,424,,,,train
9a5a4a786fcac81faf1b,2,0,uncertain,uncertain,unsafe,979,,,,train
9a6ade65274f749431d2,8,0,unsafe,unsafe,unsafe,763,1.0,169.0,0.2214941022280472,train
9a9dd1bcc3e1c3e1e096,6,0,safe,safe,safe,805,,,,train
9aa246545344b53fdc38,2,1,uncertain,safe,safe,834,,,,train
9abaf1d7d1c6eb337682,8,0,unsafe,unsafe,unsafe,797,1.0,174.0,0.21831869510664995,train
9ac2278a9b859411c1c5,2,1,uncertain,safe,safe,754,,,,train
9ac50bdda2eb9c20f5b1,5,1,uncertain,safe,safe,416,,,,train
9adbd1f39351d9d530a4,1,0,safe,safe,safe,813,,,,train
9aeb699d7966d2f29014,6,1,uncertain,safe,safe,379,,,,train
9af11c43ed93e6b05a07,6,0,safe,safe,safe,424,,,,train
9af476fea2bf8e424f64,5,1,uncertain,unsafe,unsafe,467,2.0,286.0,0.6124197002141327,train
9b36cc0dc2db392b4e69,7,1,uncertain,unsafe,unsafe,654,2.0,225.0,0.3440366972477064,train
9b60d632c1f550d3e9cf,3,0,unsafe,unsafe,unsafe,332,1.0,128.0,0.3855421686746988,train
9b77ff099f1225160daa,6,1,uncertain,safe,safe,577,,,,train
9b8e9b284c085a1feaa8,8,1,uncertain,unsafe,unsafe,922,2.0,311.0,0.33731019522776573,train
9ba0b8ccf030783cdd80,5,0,unsafe,unsafe,unsafe,316,1.0,112.0,0.35443037974683544,train
9ba2d08485c328664b8d,6,1,uncertain,safe,safe,404,,,,train
9bb7ab37f876bca14122,5,1,uncertain,safe,safe,284,,,,train
9bbd56ac5070fe58d5c1,6,0,safe,safe,safe,771,,,,train
9bc805c582813098d4ba,6,0,safe,safe,safe,607,,,,train
9bc928a0428bd0a13c8a,6,0,unsafe,unsafe,unsafe,702,1.0,163.0,0.23219373219373218,train
9bd4c932dc06a46158c5,3,2,safe,safe,safe,188,,,,train
9c07458482df06c33685,1,0,uncertain,uncertain,unsafe,911,,,,train
9c19108265cb6b97bb12,1,0,uncertain,uncertain,unsafe,763,,,,train
9c29866723f0f1569864,6,0,safe,safe,safe,783,,,,train
9c31f0dab86f65167d6f,6,0,safe,safe,safe,526,,,,train
9c57e611494315851aca,2,1,safe,uncertain,unsafe,907,,,,train
9c60ce9f995f00acaf60,8,0,unsafe,unsafe,unsafe,828,1.0,171.0,0.20652173913043478,train
9c778a3c3eca9c99cbe0,6,0,safe,safe,safe,762,,,,train
9c8211306b019a478d87,1,0,uncertain,uncertain,safe,674,,,,train
9ca76877b027177d548d,6,0,safe,safe,safe,569,,,,train
9ccb3afb9d29ce9d3dd4,8,1,uncertain,unsafe,unsafe,646,2.0,104.0,0.1609907120743034,train
9cd5a12a363a2cdc8ef0,3,0,unsafe,unsafe,unsafe,227,1.0,82.0,0.36123348017621143,train
9d1d64cdffbfd9b39acd,2,0,unsafe,unsafe,unsafe,238,1.0,149.0,0.6260504201680672,train
9d5372a41dc6758c198b,6,1,uncertain,safe,safe,900,,,,train
9d59a104dd3b46744539,8,2,unsafe,unsafe,unsafe,765,1.0,78.0,0.10196078431372549,train
9d5b5c07ec0fc91e14f2,6,0,safe,safe,safe,560,,,,train
9d7aa956b76211a51608,1,0,safe,safe,safe,37,,,,train
9d9dbbcc6b2e1bbbe20f,8,0,unsafe,unsafe,unsafe,651,1.0,137.0,0.21044546850998463,train
9da32da9873048f90a6b,6,0,safe,safe,safe,410,,,,train
9da3582bdf4eaa47c932,8,1,uncertain,unsafe,unsafe,734,2.0,114.0,0.1553133514986376,train
9da54765ae5dcc30a4fc,6,0,safe,safe,safe,619,,,,train
9dd08018c32b685bb057,1,0,uncertain,uncertain,unsafe,1043,,,,train
9dd43c9054be46d99b81,6,0,unsafe,unsafe,unsafe,619,1.0,79.0,0.12762520193861066,train
9dd4795c757f70b49a99,6,0,safe,safe,safe,639,,,,train
9e0fb37a0107732a3cd1,7,0,unsafe,unsafe,unsafe,602,1.0,111.0,0.18438538205980065,train
9e40a1f4b3b66b313437,6,0,unsafe,unsafe,unsafe,479,1.0,197.0,0.4112734864300626,train
9e80267269446acb0894,1,0,safe,safe,safe,901,,,,train
9ec475c2cfb990f65f1e,8,1,uncertain,unsafe,unsafe,443,2.0,96.0,0.21670428893905191,train
9ef44f7cb9e1e0cc3de2,7,0,unsafe,unsafe,unsafe,578,1.0,87.0,0.15051903114186851,train
9ef92c1f7f529d8cbac4,6,0,safe,safe,safe,411,,,,train
9efc502242b78025ab08,2,0,unsafe,unsafe,unsafe,1138,1.0,67.0,0.058875219683655534,train
9efc79905cf8d9172e6e,6,0,safe,safe,safe,856,,,,train
9f037aff6a16a0ff9a55,2,0,safe,safe,safe,217,,,,train
9f0e368638613f25ae02,6,1,uncertain,safe,safe,588,,,,train
9f2b1c2df47747197b2f,6,0,safe,safe,safe,705,,,,train
9f3bc064f4cddc5279b9,8,1,uncertain,unsafe,unsafe,589,2.0,131.0,0.22241086587436332,train
9f3edefb2c75a3b8cf03,2,0,safe,safe,safe,110,,,,train
9f5a1c155ac54a1229eb,7,0,unsafe,unsafe,unsafe,607,1.0,35.0,0.057660626029654036,train
9f940ecb3ce846235e75,8,0,unsafe,unsafe,unsafe,380,1.0,90.0,0.23684210526315788,train
9f94dd04a5cbfb3a09ff,8,0,unsafe,unsafe,unsafe,655,1.0,106.0,0.1618320610687023,train
9f9c38a9d14e32a18a05,6,0,safe,safe,safe,341,,,,train
9fc0df598a1b748cc452,8,0,unsafe,unsafe,unsafe,566,1.0,146.0,0.2579505300353357,train
9ff6f0df2d5aa7301a5b,2,0,uncertain,uncertain,unsafe,895,,,,train
9ff8f71f453872e75223,6,0,safe,safe,safe,757,,,,train
a0112c62812d45699f01,6,1,uncertain,safe,safe,515,,,,train
a0282f34b7a26a3437e3,6,0,safe,safe,safe,507,,,,train
a04d4a4a9aad4896143a,6,0,safe,safe,safe,700,,,,train
a074e52ad5de46e47bfa,1,0,uncertain,uncertain,unsafe,878,,,,train
a09497e35d8e45cb4351,6,0,safe,safe,safe,644,,,,train
a09adde51049bec28d77,6,0,safe,safe,safe,503,,,,train
a0ae2182bca2da360d02,6,0,safe,safe,safe,566,,,,train
a0b096046581005a096f,8,1,safe,unsafe,unsafe,547,5.0,286.0,0.5228519195612431,train
a0b6c14b3d599d43719f,4,1,uncertain,unsafe,unsafe,911,2.0,200.0,0.21953896816684962,train
a0c9710e7a3f8d1172f0,6,0,safe,safe,safe,606,,,,train
a0e1000cf07596061e07,6,0,safe,safe,safe,589,,,,train
a0fbf62d3cced2f69a00,6,0,unsafe,unsafe,unsafe,526,1.0,101.0,0.1920152091254753,train
a10a285b6e2a6f4d74f4,2,1,safe,uncertain,unsafe,1023,,,,train
a12158b6652d65d469eb,8,0,unsafe,unsafe,unsafe,699,1.0,98.0,0.1402002861230329,train
a1401d3089c0449c61f2,1,0,uncertain,uncertain,safe,574,,,,train
a150a21c2a00fe708086,3,0,safe,safe,safe,758,,,,train
a176a5b19fc32ef490b9,3,1,uncertain,safe,safe,101,,,,train
a1aa9fd1706bfe68f779,4,0,safe,safe,safe,323,,,,train
a1ae328d31377a061367,7,1,uncertain,unsafe,unsafe,412,2.0,85.0,0.20631067961165048,train
a1bbf865f5582fc5cceb,2,1,uncertain,safe,safe,664,,,,train
a1cab61fd069edd129a0,1,0,safe,safe,safe,520,,,,train
a1ccaab947f4a7e587a7,6,0,safe,safe,safe,625,,,,train
a1d26a64a1d1d23bdc4a,4,0,unsafe,unsafe,unsafe,214,1.0,45.0,0.2102803738317757,train
a1d914923da4ac3807dd,6,0,safe,safe,safe,628,,,,train
a1e79e6ba001ac99de2d,5,0,safe,safe,safe,634,,,,train
a1f0123bb95f30165653,6,0,safe,safe,safe,566,,,,train
a20d34a664812b9743b3,6,0,safe,safe,safe,859,,,,train
a240eccc8112f0baf6e4,3,0,uncertain,uncertain,unsafe,656,,,,train
a251b1ac3f5487c6e774,3,0,safe,safe,safe,260,,,,train
a255647d2d4076cceb0a,8,0,unsafe,unsafe,unsafe,646,1.0,105.0,0.16253869969040247,train
a29e86f1a88c8e59477a,6,0,safe,safe,safe,672,,,,train
a29f67c32f0275b88949,5,0,unsafe,unsafe,unsafe,391,1.0,147.0,0.37595907928388744,train
a2bdcbe0e122810b293c,1,0,uncertain,uncertain,safe,770,,,,train
a2c1986f43d517ca8554,6,0,safe,safe,safe,490,,,,train
a2d3e5bb741db0615af6,1,0,uncertain,uncertain,unsafe,967,,,,train
a2d9b7dfcf74011374b6,1,0,uncertain,uncertain,safe,780,,,,train
a2eba61ced720bc3837a,5,0,safe,safe,safe,472,,,,train
a301b7982602537894ab,6,1,uncertain,safe,safe,1179,,,,train
a319d8268ef9b063c08c,6,0,safe,safe,safe,938,,,,train
a369260f2f02e9652931,3,0,safe,safe,safe,679,,,,train
a377e1faeff56e585ab7,4,1,uncertain,unsafe,unsafe,357,2.0,101.0,0.28291316526610644,train
a406c35e1c4f09af5585,6,0,safe,safe,safe,483,,,,train
a419dfb1f9063352f87a,3,1,safe,uncertain,unsafe,980,,,,train
a41bf57e20bf85d4ab5d,8,1,uncertain,unsafe,unsafe,848,2.0,140.0,0.1650943396226415,train
a42634dd0b510213103b,5,0,unsafe,unsafe,unsafe,449,1.0,95.0,0.21158129175946547,train
a4450385734093462178,3,0,safe,safe,safe,676,,,,train
a46438c810ced10d7d3c,8,0,unsafe,unsafe,unsafe,591,1.0,217.0,0.36717428087986465,train
a49d6a1555c10ca8295e,6,0,unsafe,unsafe,unsafe,464,1.0,122.0,0.2629310344827586,train
a4a324a679cb3b2e9165,7,0,unsafe,unsafe,unsafe,453,1.0,44.0,0.09713024282560706,train
a4c7d52ce938926f07aa,3,1,uncertain,safe,safe,503,,,,train
a4d2056a90d16c83d136,6,0,safe,safe,safe,672,,,,train
a4d6337308cdf70fe556,6,1,unsafe,safe,safe,476,1.0,92.0,0.19327731092436976,train
a4d8d38d0525f4078924,2,1,uncertain,safe,safe,109,,,,train
a514ba2ae3446e764c35,6,2,safe,safe,safe,1180,,,,train
a51ab6f93637a0bfda3b,2,1,safe,uncertain,safe,1078,,,,train
a54018d41f262861599f,6,0,safe,safe,safe,743,,,,train
a55ae056a5be7a72b05b,8,2,uncertain,uncertain,uncertain,262,,,,train
a562c9762b5f29acbcc2,7,0,unsafe,unsafe,unsafe,754,1.0,86.0,0.11405835543766578,train
a57244d7def0708ae0a1,2,1,safe,uncertain,unsafe,918,,,,train
a57894732e3380a2858f,8,0,unsafe,unsafe,unsafe,1056,1.0,172.0,0.16287878787878787,train
a5793724188310a0134d,5,0,unsafe,unsafe,unsafe,399,1.0,150.0,0.37593984962406013,train
a5917b24b04e593b2d68,6,0,safe,safe,safe,723,,,,train
a59fbcc16b0a6bf499ba,5,0,safe,safe,safe,531,,,,train
a5a2f23078ed490d4d28,6,0,safe,safe,safe,659,,,,train
a5aae267953c227e3253,2,0,uncertain,uncertain,unsafe,1212,,,,train
a5aff05e50a7e684cbc2,6,0,safe,safe,safe,663,,,,train
a5bf83b5e9b635d4b725,8,1,uncertain,unsafe,unsafe,785,2.0,55.0,0.07006369426751592,train
a5c7216738580fb13a20,8,1,uncertain,unsafe,unsafe,582,2.0,148.0,0.2542955326460481,train
a5d6d4e977de3bb4a243,6,0,unsafe,unsafe,unsafe,553,1.0,67.0,0.12115732368896925,train
a5db7d4ba05833af54eb,1,0,unsafe,unsafe,unsafe,971,1.0,204.0,0.21009268795056643,train
a5e63bbc61f3a6c06652,6,0,safe,safe,safe,607,,,,train
a60cec45511f8adcf74a,8,0,unsafe,unsafe,unsafe,773,1.0,76.0,0.09831824062095731,train
a6204cfd841da3058f1a,5,0,safe,safe,safe,370,,,,train
a63938401dfb6a633e57,6,0,safe,safe,safe,380,,,,train
a63f17b6f390a49ef678,6,0,safe,safe,safe,735,,,,train
a647a391a3c7e320d637,2,1,uncertain,safe,safe,808,,,,train
a649b38444f717d459a7,2,0,unsafe,unsafe,unsafe,1059,1.0,195.0,0.18413597733711048,train
a6749b6559dbcde6ee8d,6,0,safe,safe,safe,734,,,,train
a67b0f6cdf467ddf4efd,6,1,uncertain,safe,safe,419,,,,train
a683d0b921c8d49461c0,6,0,safe,safe,safe,564,,,,train
a68a92e18210c29baa6f,6,0,safe,safe,safe,392,,,,train
a68e6d4a0c07f2d8a0d7,6,1,uncertain,safe,safe,519,,,,train
a69c0165db4a04a4ef0a,7,0,unsafe,unsafe,unsafe,521,1.0,107.0,0.2053742802303263,train
a6ad8ac613f19110f32f,3,0,safe,safe,safe,411,,,,train
a6bbbd47f9865dd15c1b,6,0,safe,safe,safe,762,,,,train
a6c4a9a6174e38ba545a,6,0,safe,safe,safe,544,,,,train
a6decb51c33866db7a2f,6,0,safe,safe,safe,335,,,,train
a6df98799135d3c637f1,3,1,uncertain,safe,safe,350,,,,train
a6fbb93326387f8da611,6,0,safe,safe,safe,205,,,,train
a6fd3b54107c69c31740,4,0,safe,safe,safe,292,,,,train
a6fe35d1f021e35d4710,6,0,safe,safe,safe,827,,,,train
a73bc2166e65fea7e28e,7,1,uncertain,unsafe,unsafe,596,2.0,179.0,0.30033557046979864,train
a773da9061eae6865b27,5,0,safe,safe,safe,430,,,,train
a7780b572d6f5617e8bd,1,0,safe,safe,safe,869,,,,train
a78ff3b9bad58f9b5e28,6,2,safe,safe,safe,958,,,,train
a7a837d34c0a159b4568,3,2,uncertain,uncertain,unsafe,922,,,,train
a7b5ecb824accf9e5090,6,1,uncertain,safe,safe,897,,,,train
a7bad19294b87c8da457,4,0,safe,safe,safe,314,,,,train
a7dbd801d72ecef48a49,6,0,safe,safe,safe,1495,,,,train
